model,target_id,n_reps,mean_total_runtime_sec,std_total_runtime_sec,cv_total_runtime_sec,min_total_runtime_sec,max_total_runtime_sec,mean_inference_runtime_sec,std_inference_runtime_sec,cv_inference_runtime_sec,flagged_unstable
protenix,T1137s7,3,882.1042412186653,14.484965391310231,0.01642092251058517,866.5342823999963,895.1803933880001,124.77090788533194,0.3560551802726064,0.0028536714712361585,False
protenix,T1272s7,3,598.1844896500115,9.80752974052333,0.01639549321357624,589.387779932993,608.7594992039958,87.18448965001153,2.4132460073874817,0.027679762960993174,False
openfold,T1185s2,3,608.8320074276513,9.93750525877694,0.01632224511448313,600.1092964159907,619.6501225870161,64.83200742765136,2.529946844441123,0.039023114427921925,False
colabfold,T1212,3,701.6666666666666,11.372481406154654,0.016207811980267915,689.0,711.0,168.66666666666666,4.725815626252608,0.028018669720865266,False
openfold,T1227s1,3,601.5668881349993,9.436351526610817,0.01568628811314026,593.2469833739888,611.820207295008,86.23355480166599,4.685241700163501,0.05433200232716122,False
colabfold,T1137s4,3,723.0,10.816653826391969,0.014960793674124439,711.0,732.0,186.66666666666666,4.163331998932266,0.022303564279994283,False
colabfold,T1272s5,3,667.3333333333334,9.60902353693305,0.014399136169230343,657.0,676.0,154.66666666666666,3.7859388972001824,0.024478053214656355,False
colabfold,T1272s2,3,670.6666666666666,9.50438495292217,0.014171548140540014,661.0,680.0,155.33333333333334,4.932882862316247,0.03175675662435352,False
boltz2,T1280,3,592.130270441965,8.246462216373304,0.013926770219360953,586.0488493680023,601.5165603360219,51.79693710863163,0.9208652608528143,0.01777837285864067,False
colabfold,T1185s2,3,676.6666666666666,9.29157324317757,0.01373138902932646,669.0,687.0,132.66666666666666,2.081665999466133,0.015690949744719598,False
colabfold,T1272s4,3,659.0,9.0,0.013657056145675266,650.0,668.0,146.33333333333334,4.041451884327381,0.02761812221636023,False
openfold,T1280,3,577.2653511753355,7.852408316248574,0.013602770892555311,570.9586004039884,586.0604450399987,36.9320178420021,1.5986196613921964,0.04328546759159517,False
openfold,T1272s6,3,742.8043015466828,9.638484520180066,0.012975806009887948,731.7652048089949,749.5502842830028,177.80430154668284,13.25004110707792,0.07452036307231351,False
colabfold,T1227s1,3,679.6666666666666,8.504900548115383,0.012513340678933865,671.0,688.0,164.33333333333334,6.6583281184793925,0.04051720964591922,False
colabfold,T1280,3,690.3333333333334,7.023769168568492,0.010174460408356097,683.0,697.0,150.0,4.358898943540674,0.02905932629027116,False
omegafold,T1104,3,21.978525367338687,0.21625620208641924,0.009839431830480675,21.743007449000288,22.16815384401707,21.978525367338687,0.21625620208641924,0.009839431830480675,False
